effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,Y_i,0.5771561816319948,0.1213762193096344,4.755100998488444,44971.999999156404,1.989607492055772e-6
fixed,NA,X_i:Y_i,-0.256445987188334,0.14865490210837545,-1.7251095224654918,44971.99999878127,0.08451460698766158
ran_pars,subj_id,sd__(Intercept),2.0159939311834725,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.70088076011833,NA,NA,NA,NA
fixed,NA,(Intercept),32.07201601088131,0.4554595049126249,70.41683325290136,24.225204095737098,1.5395939369250173e-29
fixed,NA,X_i,-0.46525704163105425,0.04664425816407798,-9.97458336660527,44972.00000994288,2.0827823206902733e-23
fixed,NA,Y_i,-0.7319745423618054,0.12043495671044889,-6.077758172169456,44972.0000053226,1.2285168319241538e-9
fixed,NA,X_i:Y_i,-0.001965410691930629,0.1475020955673903,-0.013324628944221869,44972.000005098846,0.9893688579811464
ran_pars,subj_id,sd__(Intercept),2.26932205045254,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.664425816407796,NA,NA,NA,NA
fixed,NA,(Intercept),32.15095546894424,0.4369813155019981,73.57512627744659,24.252859837958137,5.024614902206829e-30
fixed,NA,X_i,-0.023491311047699647,0.04738861547437909,-0.4957163405712993,44972.000017051534,0.6200969789232642
fixed,NA,Y_i,0.10779308475147088,0.12235687902139818,0.8809728199476196,44972.000004127265,0.3783372394180683
fixed,NA,X_i:Y_i,-0.18738132038155256,0.14985596006093851,-1.250409528625718,44972.00000437944,0.2111564915039973
ran_pars,subj_id,sd__(Intercept),2.1763245938160343,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.7388615474379066,NA,NA,NA,NA
fixed,NA,(Intercept),31.646369384075047,0.4896307201868175,64.63313693225875,24.196582732702566,1.2900877556790784e-28
fixed,NA,X_i,0.17177809567050484,0.04685310227541527,3.6663120973451555,44971.999997556326,2.463567818994382e-4
fixed,NA,Y_i,0.48739122825595765,0.1209741898872243,4.028886068262313,44971.99999540841,5.6133811867862556e-5
fixed,NA,X_i:Y_i,0.37106319148652583,0.14816251863513016,2.5044336105025193,44971.99999532465,0.012268272379435875
ran_pars,subj_id,sd__(Intercept),2.4406698193987486,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.685310227541533,NA,NA,NA,NA
fixed,NA,(Intercept),32.15258422874344,0.5202383521727519,61.803563875019265,24.17332766401713,3.972803698795588e-28
fixed,NA,X_i,0.23203486825815314,0.04678148859233584,4.959971887174346,44972.00000405861,7.075995095270648e-7
fixed,NA,Y_i,-0.05613056589876297,0.12078928415260609,-0.46469822461938914,44972.00000273556,0.6421498296592751
fixed,NA,X_i:Y_i,0.7711681234814614,0.14793605628496562,5.212847650852467,44972.00000254798,1.867838366844506e-7
ran_pars,subj_id,sd__(Intercept),2.594171052385215,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.678148859233587,NA,NA,NA,NA
fixed,NA,(Intercept),32.32501867898328,0.36949741913479894,87.48374685450932,24.334278883502783,6.297150354720058e-32
fixed,NA,X_i,-0.3343552242984775,0.04601459008176029,-7.266287142934096,44972.00000511258,3.7548737184142325e-13
fixed,NA,Y_i,-0.6293244609968208,0.11880916071281238,-5.296935499090303,44972.000000053784,1.1831491379777537e-7
fixed,NA,X_i:Y_i,-0.2740036807298175,0.145510910257356,-1.88304560974297,44971.99999984135,0.059700635462229104
ran_pars,subj_id,sd__(Intercept),1.8379117299362162,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.601459008176027,NA,NA,NA,NA
fixed,NA,(Intercept),31.464228643475135,0.5749167404033089,54.728322263503266,24.152717986501806,7.657676324743915e-27
fixed,NA,X_i,0.06575610115086088,0.04852393125841718,1.3551272422811893,44971.99998712836,0.17538382689620594
fixed,NA,Y_i,0.013323580857948526,0.12528825177090863,0.1063434174363841,44972.00000128398,0.9153103590636784
fixed,NA,X_i:Y_i,-0.18978326087647573,0.1534461438020385,-1.2368069745781027,44972.00000112484,0.21616521071028927
ran_pars,subj_id,sd__(Intercept),2.8677497441570012,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.852393125841709,NA,NA,NA,NA
fixed,NA,(Intercept),32.07950401200689,0.4087754130339641,78.47708788038456,24.276678913206098,1.0017455109367193e-30
fixed,NA,X_i,1.0699332548902902,0.04635434918717353,23.08161528856813,44972.000004910486,3.409779847308937e-117
fixed,NA,Y_i,1.4060261292397946,0.11968641495080423,11.74758329771784,44972.0000118069,8.088905407418996e-32
fixed,NA,X_i:Y_i,0.4824511430826789,0.14658532288624307,3.2912650024114836,44972.00001218994,9.981468801040666e-4
ran_pars,subj_id,sd__(Intercept),2.0350973840663467,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.63543491871735,NA,NA,NA,NA
fixed,NA,(Intercept),32.22918810841279,0.49902354975060653,64.58450332558402,24.188767011814985,1.3354157064755383e-28
fixed,NA,X_i,0.30842838809531764,0.04680806499825538,6.589214660055128,44971.99999523645,4.470275293902912e-11
fixed,NA,Y_i,0.29682692193228255,0.12085790413762501,2.4559992501133863,44971.99999864747,0.014053098630135664
fixed,NA,X_i:Y_i,0.4189483890718508,0.1480200982596925,2.8303480000184207,44971.99999887007,0.004651800777347173
ran_pars,subj_id,sd__(Intercept),2.4877893796948998,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.68080649982554,NA,NA,NA,NA
fixed,NA,(Intercept),31.743595390868098,0.3086262171828446,102.8545004394805,24.50603625530017,7.983569642682625e-34
fixed,NA,X_i,0.18042313583052733,0.04716098784413357,3.825686103667365,44972.00000241921,1.3058450147113322e-4
fixed,NA,Y_i,-0.3869607870210621,0.12176914700734669,-3.1778229258493176,44972.00000260913,0.001484857009366443
fixed,NA,X_i:Y_i,0.6594728843556787,0.14913613829097627,4.421952263971027,44972.000003081004,9.804205214920767e-6
ran_pars,subj_id,sd__(Intercept),1.5310729033669932,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.716098784413362,NA,NA,NA,NA
fixed,NA,(Intercept),32.13784058407577,0.5327610517215268,60.32317955719135,24.168583722678463,7.181882162601005e-28
fixed,NA,X_i,0.1282835359315923,0.04724937448667477,2.7150314120617773,44971.99999963326,0.00662947698309958
fixed,NA,Y_i,-0.14584282564611745,0.12199736033707279,-1.1954588627422822,44972.00000093556,0.2319141031550153
fixed,NA,X_i:Y_i,0.35328888219982196,0.14941564139614152,2.364470539353755,44972.00000135753,0.018060086272411256
ran_pars,subj_id,sd__(Intercept),2.65681201169206,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.72493744866748,NA,NA,NA,NA
fixed,NA,(Intercept),31.86838618474431,0.3645242380325572,87.42460132897394,24.346478280684416,6.216772647595522e-32
fixed,NA,X_i,0.31573727241400207,0.04620714506007203,6.833083325176764,44972.000004216934,8.416451821960565e-12
fixed,NA,Y_i,0.1552823795159529,0.11930633552896636,1.301543449704328,44971.99999922584,0.19307916933083002
fixed,NA,X_i:Y_i,0.5379746239535782,0.14611982256362563,3.6817360883348007,44971.99999929672,2.3192197456441577e-4
ran_pars,subj_id,sd__(Intercept),1.8128328656123038,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.620714506007208,NA,NA,NA,NA
fixed,NA,(Intercept),31.680502928965538,0.4645660182752864,68.19375865367907,24.215338079333193,3.408067707059356e-29
fixed,NA,X_i,0.5870879119784443,0.04651672322780285,12.621007483767567,44971.9999991957,1.8650591106244964e-36
fixed,NA,Y_i,0.5798527390634365,0.12010566292094668,4.827855114917391,44972.0000011749,1.3846402585203588e-6
fixed,NA,X_i:Y_i,0.43727057598298336,0.14709879468751635,2.972631943802682,44972.0000007576,0.0029541464372766233
ran_pars,subj_id,sd__(Intercept),2.3150542559170506,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,4.65167232278028,NA,NA,NA,NA
fixed,NA,(Intercept),31.3458642084497,0.40751050871669514,76.9203825127406,24.279390614740205,1.6162542618530966e-30
fixed,NA,X_i,-0.17197646903624256,0.046433148419909885,-3.70374344382173,44971.99999827067,2.126951125875262e-4
